index,smiles,oxidation_potential,reduction_potential
46944,C(#N)C(=O)OCC(=O)O,3.9265815047115753,-3.897048027772544
46945,C1C(=O)N(C=O)C(=O)O1,3.7917522476805603,-3.9134371021950214
46946,C1Oc2c(=O)[nH]oc2O1,4.755418212204458,-4.169451368268201
46947,C1=N[C@H](C(=O)O)C(=O)O1,5.168595517403955,-5.2980939891908205
46948,CCCC(CCC)C(=N)O,,
46949,CC(C)C[C@@H](C)CC(=N)O,,
46950,c1nncn1C(=O)C(=O)N,4.954853679405059,-5.546650298606838
46951,c1cnn(C(=O)C(=O)N)n1,4.533768949423174,
46952,CCC(C)(CC)CC(=N)O,5.343520381282869,-3.9041286321821103
46953,C[C@@H](CC(=N)O)C(C)(C)C,4.245874318825881,
46954,C(=O)C(=O)N(C=O)C=O,,
46955,CC(=O)c1noc(=O)o1,,
46956,c1coc(=O)n1C(=O)O,,
46957,c1c(C(=N)O)oc(=O)o1,,
46958,C(C=O)c1noc(=O)o1,5.958250696243849,-5.005173356224478
46959,c1c(C(=O)O)nnc(=N)[nH]1,4.042064760119101,-5.576834955676023
46960,CC(C)[C@@H](C)CCC(=N)O,4.651931429002215,-5.958509512448873
46961,c1c(C(=N)O)noc(=N)n1,4.053308085966418,-4.66853029270118
46962,C1O/C(=N)/C(=O)C(=O)O1,4.3495651366980015,-5.034574232129162
46963,C1Oc2c(O1)oc(=N)o2,3.6333252600803094,-3.129873694920607
46964,C1C(=O)O/C(=N)/C(=O)O1,,
46965,c1c(OC=O)oc(n1)O,,
46966,Cc1noc(=O)c(=O)o1,,
46967,C1C(=NC(=O)C(=O)O1)O,,
46968,C1/C(=N)/OC(=O)C(=O)O1,4.532771956985525,
46969,c1c(c(no1)O)OC=O,2.919579458587177,-5.907677806309439
46970,[CH](/C=C/OC(=O)O)CO,,
46971,C(=C[O])CCOC(=O)O,,
46972,C(CCOC(=O)[O])C=O,,-6.099482629371269
46973,[CH]1COC2(O1)OCCO2,,-5.482709484789157
46974,C(=C(N=C(N)N)O)[O],4.690693473605788,
46975,C#C[C@@H]1[C@@H](C(=N)O)NC1=N,4.420753391809339,-4.313427891572647
46976,C#C[C@@]1(CNC1=N)C(=N)O,,
46977,C1[C@H]2[C@H]3[C@@H](C(=N)O)N=C1[N@@]23,,
46978,Cc1cncnc1C(=O)N,4.653702012796711,-4.131817260982134
46979,c1cnc(CC(=N)O)cn1,4.33032837997649,
46980,c1cnc(CC(=N)O)nc1,,
46981,C#Cc1ccc(C(=O)N)o1,4.466028178453198,-3.6742432663954245
46982,C(#CC#N)C#C[C@H](CO)O,,
46983,CC#CC(=O)C#CC(=N)O,,
46984,C#CC(C#C)(C=O)C(=N)O,,
46985,C1[C@H]2[C@H]3[C@@H]1[N@]3C(=N2)C(=O)N,,
46986,[C@@H]12[C@H]3[C@]4([C@@H]1[N@@]2[C@@]34N)C(=N)O,,
46987,c1cncnc1CC(=N)O,,
46988,C#C[C@@H]1[C@](C#C)(C(=O)O)N1,,
46989,C#CC#C[C@@H]1[C@@H](C(=O)O)N1,,
46990,C(#C[C@H]1CO1)C#CC(=O)N,,
46991,C1Cn2cc(C(=N)O)nc12,,
46992,Cc1c(C(=N)O)nccn1,,
46993,Cc1c(cncn1)C(=N)O,4.5097515552939145,-5.068734578531294
46994,c1c(coc1C(=O)N)C(=N)O,,
46995,c1cc(C#CC(=N)O)oc1,4.829776037192059,
46996,C(#CCC=O)C#CC(=N)O,4.83221037221534,-3.949077244705623
46997,C[C@]1(C[C@H]1[NH3])C(=O)O,3.8862862597402996,-5.0480252339652365
46998,CC[C@@H]1C[C@H](C(=N)O)NC1,5.0315884159722915,-3.929719317565687
46999,CCC[C@@H]1[C@H](CC(=N)O)N1,,-4.752589247869255
47000,CC[C@@H](CC(=N)O)N1CC1,,
47001,C[C@H]1CCN[C@H](C1)C(=N)O,,
47002,C[C@H]1CN(CC(=N)O)[C@H]1C,,
47003,CC(C)NC1(CC1)C(=N)O,,-5.381843795444584
47004,C1CCN(CC1)CC(=N)O,,
47005,C[C@H]1C[C@H]1N(C)CC(=N)O,,
47006,C[C@H]1[C@@H](C)N(C)[C@@H]1C(=N)O,,
47007,CCC1(CC)[C@@H](C(=N)O)N1,,
47008,CC[C@]1(C)[C@](C)(C(=N)O)N1,,-5.585403433396496
47009,CCN1C[C@@H]([C@H]1C)C(=N)O,,
47010,CC[C@H]1C[C@@](C)(C(=N)O)N1,3.7041012680061245,-3.6047975624582618
47011,C[C@@H]1[C@H](C)[C@@H]1[C@H](C(=N)O)N,3.9921631111488383,
47012,C[C@H]([C@H](C)C(=N)O)[C@H]1CN1,,
47013,CC[C@@](C1CC1)(C(=N)O)N,3.7343398540493213,-5.1522203820326835
47014,CC[C@H](C(=N)O)[C@@]1(C)CN1,,
47015,CCN[C@]1(C[C@H]1C)C(=N)O,3.888567945900431,-4.940649809384413
47016,CC[C@](C)(C(=N)O)N1CC1,4.777907030713831,-5.38966117333388
47017,C[C@@H]1CCN1[C@H](C)C(=N)O,,
47018,CC(C)[C@H]1CN[C@@H]1C(=N)O,4.572942906667376,
47019,CCC[C@H]1[C@H](C(=N)O)[N@@]1C,,
47020,C[C@H]1C[C@@H](CC(=N)O)N1C,4.4131376951868875,-4.816320534436673
47021,CC[C@@]1(C)C[N@@]1CC(=N)O,,
47022,CN[C@H](CC1CC1)C(=N)O,4.644342611462489,-4.98416852324539
47023,C[C@H]1[C@@H](C)[N@@]1CCC(=N)O,3.502273334230776,-5.340488302911981
47024,CC[N@]1C[C@H]1CCC(=N)O,,
47025,CCC[N@]1C[C@H]1CC(=N)O,,
47026,CC(C)(C[C@H]1CN1)C(=N)O,4.359912052189029,-4.65308977507033
47027,C[C@H]1C[C@H](C(=N)O)N(C)C1,4.65162921245479,-4.874859967997909
47028,CC[C@@H](C(=N)O)NC1CC1,,
47029,CCN(CC(=N)O)C1CC1,,
47030,CC[C@@H](C)[C@@H]1[C@@H](C(=N)O)N1,,-5.608899505446462
47031,C[C@@H]1C[C@H](C)N[C@@H]1C(=N)O,,
47032,C[C@H]1CCCN1CC(=N)O,,
47033,C[C@H]1CN(C)[C@H]1CC(=N)O,,
47034,CC(C)(C(=N)O)NC1CC1,,
47035,CCN(C)C1(CC1)C(=N)O,,
47036,C[C@@H](C(=N)O)NC1(C)CC1,,
47037,C[C@H]1CC[C@H]1[C@H](C(=N)O)N,4.130171694571399,
47038,C[C@H]1CCN1CCC(=N)O,4.952570955442352,-4.6678048056759875
47039,C[C@]1(CCCN1C)C(=N)O,,
47040,CC(C)(C(=N)O)[C@@]1(C)CN1,,
47041,CC[C@H](CN1CC1)C(=N)O,,
47042,CC[C@H]1[C@H](C(=N)O)[N@@]1CC,4.626337928465145,-5.441274048647247
47043,CC[C@H]1CN(C)[C@@H]1C(=N)O,4.917107699586777,
47044,C[C@@H](CC(=N)O)[N@]1C[C@H]1C,4.909870921872934,-3.9573334760784205
47045,CC[N@]1[C@H](C(=N)O)C1(C)C,4.17133315612642,-3.7263374101307276
47046,C[C@@]1(CCN1C)CC(=N)O,4.342195184934607,-5.645304904366131
47047,CC[C@@H](C)[N@]1C[C@@H]1C(=N)O,4.845390816961808,-4.537974684998917
47048,CC1(C)[C@@](C)(CC(=N)O)N1,4.777596524420514,-5.243062977047376
47049,C[C@H]1CC[C@@](C)(C(=N)O)N1,3.993024257621582,-4.584371019665414
47050,CC1(C)CN(C)[C@H]1C(=N)O,,
47051,CN(CCC(=N)O)C1CC1,4.564405473358929,-5.429640710211461
47052,C[C@H]1C[C@@H](C)N1CC(=N)O,,
47053,CC1(C)C[C@]1(C(=N)O)NC,4.731082113791271,
47054,CCC1(CN(C)C1)C(=N)O,3.9673025516481717,-4.416201959365426
47055,C1CC1CCNCC(=N)O,,-4.559165917261853
47056,C[C@H]1C[C@H]1[C@](C)(C(=N)O)N,,
47057,CC1(C)[C@H](CCC(=N)O)N1,,
47058,C[C@](CC1CC1)(C(=N)O)N,,
47059,CCC[C@@H]1[C@](C)(C(=N)O)N1,4.694048744530446,
47060,CC1(CC1)[C@@H](C(=N)O)NC,3.7008885054315757,
47061,CC(C)(C)[C@@H]1[C@@H](C(=N)O)N1,5.1028696153994675,-5.390516367594901
47062,CC1(C)C[C@@](C)(C(=N)O)N1,,
47063,CC[C@H]1CCN[C@@H]1C(=N)O,4.684289028850398,-3.8951880855196945
47064,C1CC(C1)CNCC(=N)O,4.591963402956535,
47065,CC1(CC1)C[C@H](C(=N)O)N,,
47066,CC1(C)C[C@H]1[C@H](C(=N)O)N,4.445760626546471,-3.699161292591671
47067,C[C@H]1[C@@H]([C@@H](C)N1C)C(=N)O,,-5.182246150570282
47068,CC(C)N1CC[C@@H]1C(=N)O,5.065295612110785,-4.5788618564760695
47069,C[C@H]1[C@@H](CCC(=N)O)[N@@]1C,,
47070,CN(C)[C@H]1CC[C@@H]1C(=N)O,4.073193212764235,-4.671115288866932
47071,CC[C@]1(CN1)[C@@H](C)C(=N)O,,
47072,C[C@H]1C(C)(C)[C@]1(C(=N)O)N,4.453333639956836,
47073,C[C@H]1[C@@H]([C@H]1N(C)C)C(=N)O,3.109826237152956,-5.029729572040597
47074,C[C@H](CN1CCC1)C(=N)O,,
47075,CCC[C@@H]([C@H]1CN1)C(=N)O,,
47076,C[C@]1(C[C@@H]1N(C)C)C(=N)O,,
47077,C[C@H]1C[C@@](C1)(C(=N)O)NC,4.551644961713973,-3.270826724230065
47078,CC[C@@](C)([C@H]1CN1)C(=N)O,,
47079,CC[C@]1(C[C@@H](C)N1)C(=N)O,4.997604626173197,-4.149851894956956
47080,CC1(C)C[N@@]1CCC(=N)O,4.102917989170746,
47081,CN(C)[C@@H](C1CC1)C(=N)O,4.338171219728392,
47082,CC(C)[N@]1C[C@H]1CC(=N)O,,
47083,CC[C@H]1C[C@@]1(C(=N)O)NC,,
47084,C[C@H]1CCC[C@@]1(C(=N)O)N,4.6352280834767585,-5.372581455144828
47085,C[C@H]1C[C@](C)(C(=N)O)N1C,3.8593925147220576,-4.459216495515139
47086,CC1(C)CC[C@@H](C(=N)O)N1,4.91248084709201,-3.622200662840842
47087,CN(C)C1(CC1)CC(=N)O,4.682972968198155,
47088,CC[C@]1(C)[C@H](CC(=N)O)N1,,
47089,C[C@@H]1[C@@](C)(CN1C)C(=N)O,,-4.753353468249261
47090,C[C@@H]([C@H]1CCN1C)C(=N)O,4.337905755596293,-4.478277416959318
47091,C[C@H]1CCC[C@@H](C(=N)O)N1,,
47092,C1CC[C@H](C(=N)O)NCC1,4.655777605905823,
47093,CCC[C@]1(C)[C@@H](C(=N)O)N1,,-6.22021106266715
47094,C[C@H](CCN1CC1)C(=N)O,4.800057214221451,
47095,C[C@H]1[C@@H](C)[C@@]1(C(=N)O)NC,,
47096,C[C@H]1CCN(C1)CC(=N)O,4.92349605381838,-5.808942642668117
47097,CCCC[C@@H]1[C@@H](C(=N)O)N1,,
47098,C[C@H](C(=N)O)[N@]1CC1(C)C,,
47099,CCCN1CC(C1)C(=N)O,,
47100,CCC[N@]1C[C@@]1(C)C(=N)O,,
47101,C[C@H]1C[C@@]([C@H]1C)(C(=N)O)N,4.592602428522295,-4.380464021436128
47102,CC[C@@H]([C@H]1C[N@@]1C)C(=N)O,,
47103,CC(C)[C@H]1C[C@]1(C(=N)O)N,,
47104,CC1(C)CC(C1)(C(=N)O)N,,
47105,CC(C)([C@@H]1C[N@@]1C)C(=N)O,4.660313579208887,-4.545888426340244
47106,C[C@@H]1C(C)(C)[C@@H](C(=N)O)N1,,
47107,CC[C@@]1(CCC(=N)O)CN1,,
47108,CC[C@H]1[C@@H](C)[C@]1(C(=N)O)N,,-5.9384379558736695
47109,C[C@H]1[C@@H](C)N[C@]1(C)C(=N)O,,
47110,C[C@@](C1CCC1)(C(=N)O)N,5.517478425289082,-4.085663453780799
47111,C[C@H]1[C@@H](C(=N)O)NC1(C)C,,
47112,C[C@@H](CC(=N)O)[C@H]1C[N@@]1C,,-5.162326215875001
47113,c1noc2nc(=O)[nH]n12,5.11851555447407,-5.279537310373999
47114,c1c(=O)c(=N)nnon1,,
47115,c1c(=N)nnoc(=O)n1,,-6.004069497602759
47116,c1c(=O)nn[nH]c(=O)n1,3.904553492584964,-4.659583040554426
47117,C(=O)c1c(=N)nnon1,4.266205716873228,-4.0210755984311986
47118,c1c(nncn1)N(=O)=O,5.713815609204684,-4.431003620652919
47119,c1c(=O)nn[nH]c(=O)n1,3.904553492584964,-4.659583040554426
47120,C(=O)C(=O)n1cnnn1,4.410916631596192,
47121,c12c(nn[nH]2)oc(n1)O,4.410386649441134,-4.743995234178729
47122,C(=O)c1nc(=N)onn1,4.698849893985025,
47123,c12c(non2)oc(=N)[nH]1,4.193711083786693,-4.760585911471426
47124,c12c(N)noc1nno2,,
47125,c1nn2c(nc(=O)[nH]2)o1,,
47126,c1nc(=N)c(=O)onn1,,
47127,c1ncnc(n1)N(=O)=O,4.0422891840813095,-5.270435893829418
47128,c1c(nnnn1)OC=O,4.608107328680998,-4.800189703840661
47129,C(#N)COc1nnon1,4.694423894252904,
47130,c1c(=O)nnn(C=O)n1,,
47131,c1c(=O)nnoc(=N)n1,,
47132,c12c(N)onc1onn2,4.527886757611268,-4.956182607432711
47133,c1nc(nnn1)OC=O,5.2319081894807455,-4.978606968997556
47134,c1c(nc2n1nno2)O,,
47135,C(=O)c1nnn(C=O)n1,,
47136,c1nc(=O)c(=N)nno1,,-4.704805843378781
47137,C(=O)C(=O)n1ncnn1,5.16105067335462,-4.899388604411288
47138,c1nnc2n1c(no2)O,3.8695450935579716,
47139,c1nc(=O)/c(=N)/onn1,,
47140,c1nc2n(c(no2)O)n1,,
47141,C(=O)c1nc(=O)[nH]nn1,4.422319421583379,-3.6137014507525604
47142,c1nc(=O)n(C=O)nn1,5.097496462164199,-4.688893883050187
47143,C(#N)Cn1c(=O)onn1,,
47144,C(#N)CN=c1onno1,4.302289851013993,-5.085330242523415
47145,c1c(C(=O)O)nnnn1,3.70712968767526,-5.225517823638657
47146,c1noc2nnc(n12)O,4.964312077549548,-4.948718786182726
47147,CN(/C(=N)/CCO)C(=O)O,4.684678983987905,
47148,c1nn2c(nnc2o1)O,4.593473201769084,-5.221399455945575
47149,CN=C(N(C)CC(=O)O)O,5.636356318269972,-3.95229389517539
47150,c1c(ncnn1)N(=O)=O,4.719445043442247,
47151,c1c(=O)onnc(=N)n1,,
47152,C[C@H]([C@@H](C(=O)O)N=CO)N,4.738568772878861,
47153,c12c(N)onc1nno2,4.726641373569291,
47154,c1cnnc(n1)N(=O)=O,,-5.44564136912908
47155,C([C@@H]([C@@](C#N)(CO)O)N)O,3.607077369959879,-4.449326143410363
47156,CN[C@@H](CN)C(=O)C(=O)O,4.713006569704302,-4.613470457355507
47157,C(CO)N[C@@H](C=O)C(=N)O,,
47158,CCN[C@@H](C(=N)O)C(=O)O,,
47159,CN=CN=C([C@H](CO)O)O,3.7828336173739077,-5.416376325012098
47160,C([C@@]1(CO[C@H]1C(=N)O)N)O,,
47161,C/C(=N\O)/[C@H](CO)C(=N)O,,-4.80235697129996
47162,C(CN)/C(=N)/OCC(=O)O,,
47163,C(CC(=N)O)[C@@H](C(=O)O)N,,
47164,C[C@@](CNC=N)(C(=O)O)O,4.354695010350551,
47165,C([C@H]([C@H]1[C@@H](C(=O)O)N1)N)O,3.6080623069670397,-4.9256367798474825
47166,CN=CNCCOC(=O)O,5.204395132685531,-3.314959095503073
47167,C([C@@]1(COCO1)C(=N)O)N,,
47168,C([C@H](C=O)NCC(=O)O)N,,
47169,C[C@@H](C(=O)O)NC(=NC)O,,-5.160380885053601
47170,C([C@H]1[C@@H](CNC(=O)O)O1)N,5.1242092181897165,-3.486361343847821
47171,C[C@H](C(C(=N)O)C(=N)O)O,4.235814543414162,
47172,C[C@H]([C@H](C(=N)O)N)OC=O,,
47173,CCOC(=N)[C@H](C(=N)O)O,5.117729373953407,-4.762691209667028
47174,C1[C@H]([C@H](CO)O)[N@@]1C(=N)O,,
47175,C(CN=CO)NCC(=O)O,4.900801476126216,-4.730470898871718
47176,CCN=C([C@H](C(=N)O)O)O,4.238570755948385,-5.031423988715178
47177,CN=CNC[C@H](C(=O)O)O,,
47178,CN(CC(=N)O)C(=O)OC,4.8053397018707615,-5.945815040558446
47179,C([C@@H](CO)O)N=CN=CO,,
47180,CN[C@H]1[C@H]([C@]1(C(=N)O)O)O,,
47181,C(=C\O)/C(=N\O)/[C@@H](CO)N,4.424277456839772,-4.907028172615756
47182,C(CN=CO)[C@@H](C(=O)O)N,4.397738379650545,-5.33124937131237
47183,CC(C)(C(=NC(=O)O)O)N,3.9576686420937763,-4.74408462131345
47184,C1COC(CN)(C(=N)O)O1,,
47185,C(=C\N)/C(=N\O)/[C@H](CO)O,4.608778188835058,-5.144685789234646
47186,CC(=NC[C@H](C(=N)O)O)O,,
47187,C1[C@H](CN[C@@]1(N)O)C(=O)O,5.130561043867201,-4.781767780089868
47188,C[C@@H](CC(=O)O)NC(=N)O,5.320142058376004,-4.417892807070021
47189,[C@@H]1([C@H](C(=N)O)N)[C@@H]([C@@H]1O)O,,
47190,C([C@@H]([C@H]1[C@H](C(=N)N1)O)O)O,4.519965863081379,-4.630741430949857
47191,C([C@@H]1[C@@H]([C@@H]1NC(=O)O)N)O,,
47192,C[C@@]1([C@@H]([C@]1(C(=O)O)N)O)N,5.900539989789249,-5.189874425522649
47193,C(CO)CO/C(=N)/C(=N)O,,
47194,CCOC(=O)[C@H](C(=N)O)N,4.409611017201823,-4.70679112148122
47195,C(=C(\CO)/O)\CNC(=N)O,,-5.696553441760844
47196,CN(C=O)[C@@H](CN)C(=O)O,,
47197,C(CN=CO)CNC(=O)O,4.533731458476322,-5.107354169954706
47198,COC(=N)NCCC(=O)O,,
47199,C([C@@H]1[C@H](CO)[N@]1C(=O)O)N,4.650383291031685,-5.72659127190258
47200,CO[C@H]1[C@H]([C@H]1NC(=O)O)N,4.92745575182249,-3.912008817534516
47201,C1[C@@H]([C@H](CO)O)OC(=N)N1,3.777847333889949,-5.0175241544452005
47202,C1[C@@](CO)([C@@]1(C(=O)O)N)N,4.9068789987491614,
47203,CCOC(C(=N)O)C(=N)O,,
47204,CN=C(CNCC(=O)O)O,,
47205,C[C@@H](CN(C=N)C(=O)O)O,4.234114136030766,-4.698869485942342
47206,C(CN=C(C(=O)O)N)CO,3.83773680111386,
47207,C([C@@H]1[C@@H]([C@H](C(=N)O)N1)O)O,5.720129688798406,-3.8890086113273723
47208,C1[C@H]([C@@H]([C@H](C(=N)O)N)O)O1,4.658495141442981,
47209,C[C@H](C(=NCC(=N)O)O)O,4.849799543999834,-5.341112580462723
47210,C(CN)[C@@H](C(=O)O)N=CO,,
47211,CN[C@H](C(=N)O)C(=O)OC,,-4.775459597587033
47212,CNC[C@@H](C(=N)O)OC=O,,
47213,C[C@@H]([C@H](C(=N)O)O)C(=N)O,,
47214,C[C@@H]([C@H](C(=N)O)N)C(=O)O,,
47215,C1[C@@H]([C@@](CO1)(C(=N)O)O)N,3.9424805138683583,-5.401220435405267
47216,CN(C(=O)CCN)C(=O)O,4.698313497873241,
47217,C1[C@H]([C@](CO)(C(=N)O)O)N1,,
47218,C(COC=N)OCC(=N)O,,
47219,C(CC(=N)O)[C@@H](C(=O)O)N,,
47220,C1C[C@@H]2C[C@@H](C[C@H]12)C(=N)O,,-4.918395723523136
47221,CC[C@@H](C)C#CCC(=N)O,,
47222,C1C[C@@H]2[C@@H]1C[C@@H]2CC(=N)O,3.593496213090984,
47223,C[C@H]1CC[C@H]2C[C@@]12C(=N)O,4.564542575245068,-5.0141106311888874
47224,CC[C@H]1C[C@@H]2[C@H]1[C@H]2C(=N)O,,
47225,C/C(=N\O)/[C@H](CC(=N)O)O,,
47226,C[C@@H]([C@H](C(=N)O)N)C(=O)O,,
47227,C[C@H]([C@@H](C(=O)O)OC=N)N,4.663448113333797,
47228,C[C@H]1C[C@@]21C[C@@H](C2)C(=N)O,5.054980113155179,-4.699798933559069
47229,C[C@H]1[C@H]2C[C@H](C[C@@H]12)C(=N)O,,
47230,C[C@@H]1C=C(C)[C@H](C1)C(=N)O,,
47231,CC[C@H]1C[C@]2(C[C@@H]12)C(=N)O,,
47232,C[C@@](CN)(C(=O)O)OC=N,4.086855956048166,-4.332819463093474
47233,CC1=C[C@@H](C[C@@H]1C)C(=N)O,4.398534610546048,
47234,C[C@@H]1C=CC[C@@H](C1)C(=N)O,4.9529129266016385,-4.882909446435806
47235,C1CC2(C1)C[C@@H]2CC(=N)O,,
47236,CNCCC(=NC(=O)O)O,4.731989707596367,-4.767157065950815
47237,C[C@H]1C[C@H]2C[C@@]12CC(=N)O,,-4.298091247202538
47238,C[C@H]1C[C@@]2(CC[C@@H]12)C(=N)O,,-4.662120304764758
47239,C(CC(=N)O)[C@H]1[C@H]2C[C@@H]1C2,4.459118882494804,
47240,C1CC2(CC2)[C@H]1CC(=N)O,4.6856112138253225,-4.023696874044108
47241,C[C@H]1CC=C(C1)CC(=N)O,,
47242,CC1(C)C=CC[C@@H]1C(=N)O,,-4.509888586209345
47243,C1CC1[C@@H]1CC[C@@H]1C(=N)O,4.630214002893408,-5.031196019411655
47244,C[C@@H]([C@H]1[C@H]2C[C@@H]1C2)C(=N)O,,-4.588558087159472
47245,C1C[C@@H]2C[C@@]2(C1)CC(=N)O,4.771536804237766,-6.138622800484373
47246,C[C@H](C(=N)O)[C@]12CC[C@@H]2C1,4.9490151090745345,
47247,C[C@H]1CCC(=C1C)C(=N)O,4.989406629547884,-5.561051947162414
47248,C1C[C@H]([C@H]2C[C@@H]1C2)C(=N)O,,
47249,C#CC(C)(C)CCC(=N)O,,
47250,CC1=C[C@H](CCC1)C(=N)O,,-5.368487504301302
47251,C[C@H]1CCC=C1CC(=N)O,3.7501546587469052,-4.968509917166958
47252,CC(C)(C)C#CCC(=N)O,,
47253,C[C@H]1C=CC[C@H]1CC(=N)O,4.065979015220873,-4.443901409612809
47254,C[C@@H]1[C@H](C2CC2)[C@H]1C(=N)O,,
47255,C#CC[C@@H](C(C)C)C(=N)O,4.47989951101641,
47256,C[C@H]1[C@H](CC21CC2)C(=N)O,,
47257,C[C@H]1C[C@H]2[C@H](C(=N)O)[C@@]12C,,
47258,C#CC[C@H](C)[C@@H](C)C(=N)O,,
47259,CC[C@@]12C[C@@H](C1)[C@H]2C(=N)O,4.384711271237902,-3.835236096313966
47260,C1C[C@@]2(C[C@H]1C2)CC(=N)O,,
47261,C1CC1CC1(CC1)C(=N)O,,
47262,CCC#CC(C)(C)C(=N)O,5.4093469412587725,-3.9646224153961525
47263,CC[C@H]1[C@H]2CC[C@@]12C(=N)O,4.160121487903379,-4.308620843202735
47264,C1C[C@@H]2[C@H]1[C@@H]2CCC(=N)O,,
47265,CC[C@]1(C[C@H]2C[C@@H]12)C(=N)O,,
47266,C[C@H]1C[C@]21CC[C@@H]2C(=N)O,4.095795858268102,-5.1532411435995895
47267,CCC(C)(C)C#CC(=N)O,,
47268,C1C[C@H](CC(=N)O)[C@@H]2C[C@H]12,,
47269,C[C@@]12C[C@H]2[C@@](C)(C1)C(=N)O,5.65225715148932,-4.482422239634107
47270,C[C@]12CC[C@]2(CC1)C(=N)O,4.685691495804858,-4.941831020497776
47271,C[C@H]1CC=CC[C@@H]1C(=N)O,,
47272,C[C@@H]([C@@H]1C=CCC1)C(=N)O,4.5290688826995025,-3.7143649744988947
47273,C[C@@]1(CC(=N)O)[C@H]2CC[C@@H]12,,
47274,C[C@]1(C[C@@H]2CC[C@@H]12)C(=N)O,4.318783266768659,-4.723413892679164
47275,C(CC(=N)O)[C@H]1C[C@H]2C[C@@H]12,5.065764872668805,-3.859100568064096
47276,C1CC=C(CC1)CC(=N)O,,
47277,C1=C[C@H](CC1)CCC(=N)O,,
47278,C1CC[C@]2(C[C@H]2C1)C(=N)O,,-5.359838098019682
47279,C1=CC[C@H](CCC1)C(=N)O,5.395370715047247,-4.950117752772203
47280,CC[C@H]1[C@@H]2C[C@H]1[C@@H]2C(=N)O,4.550924745748998,-5.163061437183788
47281,C[C@H]1[C@H]2C[C@H]2C[C@@H]1C(=N)O,,
47282,CC(C)CC#CCC(=N)O,4.315708801987566,-4.8957365144501095
47283,CC[C@H]1[C@H]2C[C@@H]([C@@H]12)C(=N)O,4.939017181034214,-5.256996702984398
47284,CC1(CC2(CC2)C1)C(=N)O,,
47285,C[C@H]1CC[C@]2(C[C@@H]12)C(=N)O,,
47286,CC[C@]12CC[C@H]1[C@@H]2C(=N)O,,
47287,C[C@H]1[C@H]2CCC[C@@]12C(=N)O,5.032156558045753,-3.934600400235868
47288,C[C@H]1[C@@H]2C[C@H]1[C@H]2CC(=N)O,,
47289,C[C@H]1CCC(=C1)CC(=N)O,,
47290,CC1(C)[C@H]2C[C@@H]([C@@H]12)C(=N)O,4.110073697117113,-3.851843128022156
47291,C#C[C@H](CC(=N)O)C(C)C,3.9357903204859754,-4.900738384379511
47292,CC1=C[C@@H]([C@@H](C)C1)C(=N)O,,-6.200136597471501
47293,C[C@@]1(C=CCC1)CC(=N)O,4.138890631710237,
47294,C[C@H]1C[C@H]1C1(CC1)C(=N)O,4.829981074501629,
47295,CC[C@H]1[C@H]2C[C@H]2[C@@H]1C(=N)O,,
47296,C#CC(C)(C)[C@@H](C)C(=N)O,,
47297,C[C@H]1C[C@]2(C[C@@]12C)C(=N)O,,-5.536703865174277
47298,CC1=CCCC[C@@H]1C(=N)O,4.8137169800561965,-4.845615037816461
47299,CCC[C@@H](C#CC)C(=N)O,,
47300,C[C@H]1CC=C([C@H]1C)C(=N)O,5.155813594612991,-4.743434034885868
47301,C[C@]1(C[C@@H]1C(=N)O)C1CC1,,
47302,CC1=C(C)CC(C1)C(=N)O,4.530639890258098,-3.446047391714674
47303,CCCC[C@H](C#C)C(=N)O,5.562836327357727,-4.938447208625294
47304,C[C@H]1[C@H]2C[C@H](C2)[C@@H]1C(=N)O,3.903371192373524,-4.124785712184749
47305,C[C@@]1([C@H]2CC[C@@H]1C2)C(=N)O,4.1926201578613105,
47306,C[C@H]1[C@@]2(C)CC[C@@]12C(=N)O,,
47307,C1[C]([C@H](C=[NH2]1)O)C(=O)O,,
47308,C(#CC(=O)O)[C@@H](C[NH3])O,3.3150771814494506,-3.5188717300802095
47309,C(CN)C(=O)C(=C[O])O,,
47310,C(C/C(=N)/OC(=O)O)CN,5.495236395473111,-3.984094556506025
47311,C(=C(\[C@H](CO)O)/N=O)/CN,,
47312,C[C@@H](C(=NC)O)NC(=O)O,4.873532185713484,
47313,C([C@@]1([C@H]([C@H]1N)N)C(=O)O)O,4.4262577830691585,-4.311220307897602
47314,C[C@H]([C@H](C(=N)O)C(=O)O)N,,
47315,C(CO)[C@H](C(=N)O)N=CO,,
47316,C/N=C/O[C@@H](CN)C(=O)O,,
47317,COC(=O)[C@H](CN)C(=N)O,,
47318,C[C@@]1([C@H]([C@H]1O)NC(=O)O)N,,
47319,C[C@H]([C@H](C=O)NC(=O)O)N,,
47320,C([C@H](COC=N)C(=O)O)N,,
47321,C([C@H]1[C@H]([C@H]1O)NC(=O)O)N,,
47322,C(CC(=N)N)COC(=O)O,,
47323,C1[C@@H]([C@@](CN)(C(=O)O)N1)O,,
47324,CN=C(C[C@H](C(=O)O)N)O,,
47325,CC(C)(/C(=N)/OC(=O)O)N,,
47326,C([C@@H]([C@H]1[C@H](/C(=N)/O1)N)O)O,,
47327,CCC(C(=N)O)(C(=N)O)O,,
47328,C[C@@H](C(=N)O)OC(=O)CN,,
47329,C[C@@H](/C(=N/C)/OC(=O)O)N,,
47330,C(C(CC(=N)O)O)C(=N)O,,
47331,C([C@@H]([C@@H]1C[N@]1C(=O)O)O)N,,
